Gene	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	Min	Max	Median	Mean	Std
AKR1E2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
AKR7A2	144	97	119	97	144	119	120	23.5159520326097
AKR7A2P1	0	0	0	0	0	0	0	0
AKR7A3	0	0	1	0	1	0	0.333333333333333	0.577350269189626
AKR7L	0	0	1	0	1	0	0.333333333333333	0.577350269189626
AKT1	6	5	17	5	17	6	9.33333333333333	6.65832811847939
AKT1S1	4	6	6	4	6	6	5.33333333333333	1.15470053837925
AKT2	12	4	12	4	12	12	9.33333333333333	4.61880215351701
AKT3	47	34	30	30	47	34	37	8.88819441731559
AKTIP	40	23	26	23	40	26	29.6666666666667	9.07377172587747
ALAD	40	26	22	22	40	26	29.3333333333333	9.45163125250522
ALAS1	58	47	38	38	58	47	47.6666666666667	10.0166528008778
ALAS2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ALCAM	41	40	31	31	41	40	37.3333333333333	5.5075705472861
ALDH16A1	1	0	2	0	2	1	1	1
ALDH18A1	65	55	55	55	65	55	58.3333333333333	5.77350269189626
ALDH1A1	0	2	1	0	2	1	1	1
ALDH1A2	5	0	1	0	5	1	2	2.64575131106459
ALDH1A3	7	4	2	2	7	4	4.33333333333333	2.51661147842358
ALDH1B1	17	15	19	15	19	17	17	2
ALDH1L1	0	0	0	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0	0	0
ALDH1L2	87	61	80	61	87	80	76	13.4536240470737
ALDH2	28	24	17	17	28	24	23	5.56776436283002
ALDH3A2	28	11	15	11	28	15	18	8.88819441731559
ALDH3B1	14	8	7	7	14	8	9.66666666666667	3.78593889720018
ALDH4A1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
ALDH5A1	4	1	3	1	4	3	2.66666666666667	1.52752523165195
ALDH6A1	66	54	58	54	66	58	59.3333333333333	6.11010092660779
ALDH7A1	55	48	62	48	62	55	55	7
ALDH8A1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ALDH9A1	101	63	67	63	101	67	77	20.8806130178211
ALDOA	1819	1201	1403	1201	1819	1403	1474.33333333333	315.114793897928
ALDOC	26	23	24	23	26	24	24.3333333333333	1.52752523165195
ALG1	11	7	6	6	11	7	8	2.64575131106459
ALG10	4	1	3	1	4	3	2.66666666666667	1.52752523165195
ALG10B	8	4	4	4	8	4	5.33333333333333	2.3094010767585
ALG11	4	3	5	3	5	4	4	1
ALG12	0	1	5	0	5	1	2	2.64575131106459
ALG13	56	34	38	34	56	38	42.6666666666667	11.7189305541646
ALG14	71	40	42	40	71	42	51	17.3493515728975
ALG1L	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ALG1L2	0	0	0	0	0	0	0	0
ALG1L9P	4	1	0	0	4	1	1.66666666666667	2.08166599946613
ALG2	23	11	15	11	23	15	16.3333333333333	6.11010092660779
ALG3	22	13	19	13	22	19	18	4.58257569495584
ALG5	166	91	97	91	166	97	118	41.6773319683494
ALG6	10	1	5	1	10	5	5.33333333333333	4.50924975282289
ALG8	70	53	51	51	70	53	58	10.4403065089106
ALG9	12	9	11	9	12	11	10.6666666666667	1.52752523165195
ALK	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ALKBH1	14	9	17	9	17	14	13.3333333333333	4.04145188432738
ALKBH2	20	9	17	9	20	17	15.3333333333333	5.68624070307733
ALKBH3	17	5	8	5	17	8	10	6.2449979983984
ALKBH3-AS1	0	0	0	0	0	0	0	0
ALKBH4	7	3	6	3	7	6	5.33333333333333	2.08166599946613
ALKBH5	80	51	64	51	80	64	65	14.5258390463339
ALKBH6	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ALKBH7	25	21	26	21	26	25	24	2.64575131106459
ALKBH8	14	8	7	7	14	8	9.66666666666667	3.78593889720018
ALMS1	5	0	1	0	5	1	2	2.64575131106459
ALMS1P	0	0	0	0	0	0	0	0
ALOX12	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALOX12B	0	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0	0
ALOX15	0	0	0	0	0	0	0	0
ALOX15B	0	0	0	0	0	0	0	0
ALOX5AP	24	11	16	11	24	16	17	6.557438524302
ALOXE3	0	0	0	0	0	0	0	0
ALPK1	8	9	9	8	9	9	8.66666666666667	0.577350269189626
ALPK2	27	17	18	17	27	18	20.6666666666667	5.5075705472861
ALPK3	0	0	0	0	0	0	0	0
ALPL	0	0	0	0	0	0	0	0
ALPP	3	1	4	1	4	3	2.66666666666667	1.52752523165195
ALS2	26	11	8	8	26	11	15	9.64365076099295
ALS2CL	0	0	0	0	0	0	0	0
ALS2CR11	2	3	2	2	3	2	2.33333333333333	0.577350269189626
ALS2CR12	0	0	0	0	0	0	0	0
ALX1	0	0	0	0	0	0	0	0
ALX3	0	0	0	0	0	0	0	0
ALX4	0	0	0	0	0	0	0	0
ALYREF	4	0	5	0	5	4	3	2.64575131106459
AMACR	1	0	1	0	1	1	0.666666666666667	0.577350269189626
AMBP	0	0	0	0	0	0	0	0
AMBRA1	10	5	4	4	10	5	6.33333333333333	3.21455025366432
AMD1	39	21	36	21	39	36	32	9.64365076099295
AMDHD1	0	0	0	0	0	0	0	0
AMDHD2	0	0	0	0	0	0	0	0
AMELX	0	0	0	0	0	0	0	0
AMER1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
AMER3	0	1	1	0	1	1	0.666666666666667	0.577350269189626
AMFR	57	49	32	32	57	49	46	12.7671453348037
AMH	0	0	0	0	0	0	0	0
AMICA1	0	0	0	0	0	0	0	0
AMIGO1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
AMIGO2	60	44	55	44	60	55	53	8.18535277187245
AMIGO3	0	0	0	0	0	0	0	0
AMMECR1	8	7	5	5	8	7	6.66666666666667	1.52752523165195
AMMECR1L	8	7	9	7	9	8	8	1
AMN	0	0	0	0	0	0	0	0
AMN1	21	16	16	16	21	16	17.6666666666667	2.88675134594813
AMOT	1	2	0	0	2	1	1	1
AMOTL1	31	16	25	16	31	25	24	7.54983443527075
AMPD2	15	11	8	8	15	11	11.3333333333333	3.51188458428425
AMPD3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
AMPH	0	0	0	0	0	0	0	0
AMT	0	0	0	0	0	0	0	0
AMTN	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AMY2B	3	2	0	0	3	2	1.66666666666667	1.52752523165195
AMZ1	1	2	0	0	2	1	1	1
AMZ2	121	72	93	72	121	93	95.3333333333333	24.5831920899897
AMZ2P1	51	34	35	34	51	35	40	9.53939201416946
ANAPC1	12	5	6	5	12	6	7.66666666666667	3.78593889720018
ANAPC10	49	31	40	31	49	40	40	9
ANAPC11	810	513	625	513	810	625	649.333333333333	149.987777279795
ANAPC13	230	136	144	136	230	144	170	52.1152568831815
ANAPC15	16	18	13	13	18	16	15.6666666666667	2.51661147842358
ANAPC16	343	183	215	183	343	215	247	84.6640419540669
ANAPC1P1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ANAPC2	0	0	0	0	0	0	0	0
ANAPC4	12	7	10	7	12	10	9.66666666666667	2.51661147842358
ANAPC5	151	87	84	84	151	87	107.333333333333	37.8461799040978
ANAPC7	22	7	13	7	22	13	14	7.54983443527075
ANG	69	37	61	37	69	61	55.6666666666667	16.6533279957291
ANGEL1	2	3	1	1	3	2	2	1
ANGEL2	15	10	11	10	15	11	12	2.64575131106459
ANGPT1	35	25	29	25	35	29	29.6666666666667	5.03322295684717
ANGPT2	4	4	3	3	4	4	3.66666666666667	0.577350269189626
ANGPT4	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANGPTL1	54	23	33	23	54	33	36.6666666666667	15.8219257150744
ANGPTL2	17	11	8	8	17	11	12	4.58257569495584
ANGPTL3	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANGPTL4	120	67	96	67	120	96	94.3333333333333	26.5392790658174
ANGPTL5	0	0	0	0	0	0	0	0
ANGPTL6	0	0	0	0	0	0	0	0
ANGPTL7	0	0	0	0	0	0	0	0
ANHX	0	0	0	0	0	0	0	0
ANK1	0	0	0	0	0	0	0	0
ANK2	14	10	9	9	14	10	11	2.64575131106459
ANK3	42	30	24	24	42	30	32	9.16515138991168
ANKAR	9	1	0	0	9	1	3.33333333333333	4.93288286231625
ANKDD1A	7	3	1	1	7	3	3.66666666666667	3.05505046330389
ANKDD1B	0	0	0	0	0	0	0	0
ANKEF1	0	0	0	0	0	0	0	0
ANKFY1	24	16	11	11	24	16	17	6.557438524302
ANKH	46	16	12	12	46	16	24.6666666666667	18.5831464863551
ANKHD1	12	6	9	6	12	9	9	3
ANKHD1-EIF4EBP3	0	0	0	0	0	0	0	0
ANKIB1	39	21	28	21	39	28	29.3333333333333	9.07377172587747
ANKK1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANKLE1	7	5	3	3	7	5	5	2
ANKLE2	13	15	17	13	17	15	15	2
ANKMY1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANKMY2	36	14	31	14	36	31	27	11.5325625946708
ANKRA2	45	22	25	22	45	25	30.6666666666667	12.5033328890074
ANKRD1	141	119	119	119	141	119	126.333333333333	12.7017059221718
ANKRD10	36	15	30	15	36	30	27	10.816653826392
ANKRD11	264	287	340	264	340	287	297	38.9743505398102
ANKRD12	117	88	98	88	117	98	101	14.7309198626562
ANKRD13A	20	24	26	20	26	24	23.3333333333333	3.05505046330389
ANKRD13B	0	0	2	0	2	0	0.666666666666667	1.15470053837925
ANKRD13C	24	7	15	7	24	15	15.3333333333333	8.50490054811538
ANKRD13D	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD16	6	3	3	3	6	3	4	1.73205080756888
ANKRD17	40	34	24	24	40	34	32.6666666666667	8.08290376865476
ANKRD18A	0	0	0	0	0	0	0	0
ANKRD18B	0	0	0	0	0	0	0	0
ANKRD18DP	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD19P	0	1	3	0	3	1	1.33333333333333	1.52752523165195
ANKRD2	0	0	0	0	0	0	0	0
ANKRD20A12P	5	2	3	2	5	3	3.33333333333333	1.52752523165195
ANKRD20A19P	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ANKRD20A3	0	0	0	0	0	0	0	0
ANKRD20A5P	0	0	0	0	0	0	0	0
ANKRD20A8P	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ANKRD20A9P	31	10	21	10	31	21	20.6666666666667	10.5039675043925
ANKRD22	0	0	0	0	0	0	0	0
ANKRD23	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANKRD24	0	0	0	0	0	0	0	0
ANKRD26	13	12	12	12	13	12	12.3333333333333	0.577350269189626
ANKRD27	9	5	7	5	9	7	7	2
ANKRD28	10	10	13	10	13	10	11	1.73205080756888
ANKRD29	0	0	0	0	0	0	0	0
ANKRD30A	0	0	0	0	0	0	0	0
ANKRD30B	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ANKRD30BP2	2	2	0	0	2	2	1.33333333333333	1.15470053837925
ANKRD31	0	0	0	0	0	0	0	0
ANKRD32	7	7	13	7	13	7	9	3.46410161513775
ANKRD33B	1	2	1	1	2	1	1.33333333333333	0.577350269189626
ANKRD34A	0	0	0	0	0	0	0	0
ANKRD35	1	2	5	1	5	2	2.66666666666667	2.08166599946613
ANKRD36	25	14	16	14	25	16	18.3333333333333	5.85946527708232
ANKRD36B	28	16	19	16	28	19	21	6.2449979983984
ANKRD36BP1	8	8	4	4	8	8	6.66666666666667	2.3094010767585
ANKRD36BP2	0	0	0	0	0	0	0	0
ANKRD37	10	6	4	4	10	6	6.66666666666667	3.05505046330389
ANKRD39	6	8	7	6	8	7	7	1
ANKRD40	37	23	20	20	37	23	26.6666666666667	9.07377172587747
ANKRD42	6	8	8	6	8	8	7.33333333333333	1.15470053837925
ANKRD44	21	14	19	14	21	19	18	3.60555127546399
ANKRD45	0	2	2	0	2	2	1.33333333333333	1.15470053837925
ANKRD46	10	7	14	7	14	10	10.3333333333333	3.51188458428425
ANKRD49	21	17	17	17	21	17	18.3333333333333	2.3094010767585
ANKRD50	20	17	19	17	20	19	18.6666666666667	1.52752523165195
ANKRD52	7	2	1	1	7	2	3.33333333333333	3.21455025366432
ANKRD53	0	0	0	0	0	0	0	0
ANKRD54	5	0	7	0	7	5	4	3.60555127546399
ANKRD55	3	4	0	0	4	3	2.33333333333333	2.08166599946613
ANKRD6	14	9	5	5	14	9	9.33333333333333	4.50924975282289
ANKRD61	0	0	0	0	0	0	0	0
ANKRD62	5	0	0	0	5	0	1.66666666666667	2.88675134594813
ANKRD62P1-PARP4P3	2	0	3	0	3	2	1.66666666666667	1.52752523165195
ANKRD65	0	0	0	0	0	0	0	0
ANKRD7	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ANKRD9	0	0	0	0	0	0	0	0
ANKS1A	5	2	3	2	5	3	3.33333333333333	1.52752523165195
ANKS1B	0	0	0	0	0	0	0	0
ANKS3	9	5	3	3	9	5	5.66666666666667	3.05505046330389
ANKS4B	10	3	3	3	10	3	5.33333333333333	4.04145188432738
ANKS6	4	5	1	1	5	4	3.33333333333333	2.08166599946613
ANKZF1	12	10	6	6	12	10	9.33333333333333	3.05505046330389
ANLN	3	0	4	0	4	3	2.33333333333333	2.08166599946613
ANO1	2	0	1	0	2	1	1	1
ANO10	10	6	10	6	10	10	8.66666666666667	2.3094010767585
ANO2	0	0	0	0	0	0	0	0
ANO3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANO4	0	0	0	0	0	0	0	0
ANO5	0	0	0	0	0	0	0	0
ANO6	42	33	33	33	42	33	36	5.19615242270663
ANO7	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANO8	0	0	0	0	0	0	0	0
ANP32A	32	26	41	26	41	32	33	7.54983443527075
ANP32A-IT1	8	3	2	2	8	3	4.33333333333333	3.21455025366432
ANP32AP1	0	0	0	0	0	0	0	0
ANP32B	98	54	78	54	98	78	76.6666666666667	22.0302821891444
ANP32C	0	0	0	0	0	0	0	0
ANP32E	111	88	87	87	111	88	95.3333333333333	13.5769412362775
ANPEP	2	1	0	0	2	1	1	1
ANTXR1	124	75	69	69	124	75	89.3333333333333	30.171730698343
ANTXR2	102	64	73	64	102	73	79.6666666666667	19.8578280114753
ANXA1	2638	1467	1914	1467	2638	1914	2006.33333333333	590.93513462421
ANXA10	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANXA11	27	19	17	17	27	19	21	5.29150262212918
ANXA13	0	0	0	0	0	0	0	0
ANXA2	3611	2279	2616	2279	3611	2616	2835.33333333333	692.557819487538
ANXA2P1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANXA2P2	0	0	0	0	0	0	0	0
ANXA2R	9	8	10	8	10	9	9	1
ANXA3	12	14	15	12	15	14	13.6666666666667	1.52752523165195
ANXA4	199	115	176	115	199	176	163.333333333333	43.4089084559072
ANXA5	5548	3461	4488	3461	5548	4488	4499	1043.54348256314
ANXA6	114	62	96	62	114	96	90.6666666666667	26.4070697604511
ANXA7	237	115	172	115	237	172	174.666666666667	61.0437001936591
ANXA8L2	0	0	0	0	0	0	0	0
ANXA9	0	1	0	0	1	0	0.333333333333333	0.577350269189626
AOAH	0	0	0	0	0	0	0	0
AOC2	0	0	0	0	0	0	0	0
AOC3	0	0	0	0	0	0	0	0
AOC4P	0	1	0	0	1	0	0.333333333333333	0.577350269189626
AOX1	1	2	0	0	2	1	1	1
AOX2P	0	0	0	0	0	0	0	0
AP1AR	17	18	17	17	18	17	17.3333333333333	0.577350269189626
AP1B1	5	4	6	4	6	5	5	1
AP1B1P1	0	0	0	0	0	0	0	0
AP1G1	44	55	37	37	55	44	45.3333333333333	9.07377172587747
AP1G2	6	2	4	2	6	4	4	2
AP1M1	14	9	2	2	14	9	8.33333333333333	6.02771377334171
AP1M2	0	0	0	0	0	0	0	0
AP1S1	4	2	4	2	4	4	3.33333333333333	1.15470053837925
AP1S2	8	11	9	8	11	9	9.33333333333333	1.52752523165195
AP1S3	11	5	6	5	11	6	7.33333333333333	3.21455025366432
AP2A1	1	1	3	1	3	1	1.66666666666667	1.15470053837925
AP2A2	16	6	11	6	16	11	11	5
AP2B1	71	31	46	31	71	46	49.3333333333333	20.2072594216369
AP2M1	143	109	119	109	143	119	123.666666666667	17.4737898961082
AP2S1	147	87	103	87	147	103	112.333333333333	31.0698138606161
AP3B1	66	60	43	43	66	60	56.3333333333333	11.9303534454489
AP3B2	0	0	0	0	0	0	0	0
AP3D1	32	11	23	11	32	23	22	10.5356537528527
AP3M1	62	32	35	32	62	35	43	16.5227116418583
AP3M2	21	11	23	11	23	21	18.3333333333333	6.42910050732864
AP3S1	146	76	122	76	146	122	114.666666666667	35.5715241918776
AP3S2	5	5	4	4	5	5	4.66666666666667	0.577350269189626
AP4B1	20	9	7	7	20	9	12	7
AP4B1-AS1	5	4	3	3	5	4	4	1
AP4E1	27	10	14	10	27	14	17	8.88819441731559
AP4M1	4	6	8	4	8	6	6	2
AP4S1	30	15	7	7	30	15	17.3333333333333	11.6761865920913
AP5B1	3	4	0	0	4	3	2.33333333333333	2.08166599946613
AP5M1	36	22	24	22	36	24	27.3333333333333	7.57187779440036
AP5S1	18	7	9	7	18	9	11.3333333333333	5.85946527708231
AP5Z1	3	4	5	3	5	4	4	1
APAF1	9	15	11	9	15	11	11.6666666666667	3.05505046330389
APBA1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
APBA2	4	2	1	1	4	2	2.33333333333333	1.52752523165195
APBA3	3	0	0	0	3	0	1	1.73205080756888
APBB1	9	3	4	3	9	4	5.33333333333333	3.21455025366432
APBB1IP	1	0	1	0	1	1	0.666666666666667	0.577350269189626
APBB2	48	35	37	35	48	37	40	7
APBB3	2	2	1	1	2	2	1.66666666666667	0.577350269189626
APC	44	36	33	33	44	36	37.6666666666667	5.68624070307733
APC2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
APCDD1	0	0	0	0	0	0	0	0
APCDD1L	7	4	5	4	7	5	5.33333333333333	1.52752523165195
APCDD1L-AS1	2	4	4	2	4	4	3.33333333333333	1.15470053837925
APEH	15	11	10	10	15	11	12	2.64575131106459
APEX1	207	113	141	113	207	141	153.666666666667	48.2631674606354
APEX2	23	12	16	12	23	16	17	5.56776436283002
APH1A	37	19	16	16	37	19	24	11.3578166916005
APH1B	26	16	25	16	26	25	22.3333333333333	5.5075705472861
API5	65	44	57	44	65	57	55.3333333333333	10.5987420637231
APIP	53	31	35	31	53	35	39.6666666666667	11.7189305541646
APITD1	18	9	9	9	18	9	12	5.19615242270663
APITD1-CORT	0	0	0	0	0	0	0	0
APLF	3	3	2	2	3	3	2.66666666666667	0.577350269189626
APLN	0	4	1	0	4	1	1.66666666666667	2.08166599946613
APLP1	9	5	2	2	9	5	5.33333333333333	3.51188458428425
APLP2	214	122	168	122	214	168	168	46
APMAP	48	16	34	16	48	34	32.6666666666667	16.0416125540213
APOA1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
APOA1BP	26	17	20	17	26	20	21	4.58257569495584
APOB	0	0	0	0	0	0	0	0
APOBEC2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
APOBEC3A	10	3	4	3	10	4	5.66666666666667	3.78593889720018
APOBEC3B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
APOBEC3C	68	43	60	43	68	60	57	12.7671453348037
APOBEC3D	9	3	2	2	9	3	4.66666666666667	3.78593889720018
APOBEC3F	7	10	7	7	10	7	8	1.73205080756888
APOBEC3G	3	4	2	2	4	3	3	1
APOBEC3H	0	0	0	0	0	0	0	0
APOBEC4	0	1	0	0	1	0	0.333333333333333	0.577350269189626
APOBR	0	1	0	0	1	0	0.333333333333333	0.577350269189626
APOC1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
APOC1P1	4	3	5	3	5	4	4	1
APOC4	0	0	0	0	0	0	0	0
APOD	24	7	18	7	24	18	16.3333333333333	8.62167810425171
APOE	3	0	2	0	3	2	1.66666666666667	1.52752523165195
APOF	0	0	0	0	0	0	0	0
APOH	0	0	0	0	0	0	0	0
APOL1	41	31	36	31	41	36	36	5
APOL2	66	51	40	40	66	51	52.3333333333333	13.0511813003013
APOL3	3	3	2	2	3	3	2.66666666666667	0.577350269189626
APOL4	0	1	0	0	1	0	0.333333333333333	0.577350269189626
APOL6	38	15	26	15	38	26	26.3333333333333	11.5036226178249
APOLD1	6	2	5	2	6	5	4.33333333333333	2.08166599946613
APOM	8	7	4	4	8	7	6.33333333333333	2.08166599946613
APOO	39	21	26	21	39	26	28.6666666666667	9.29157324317757
APOOL	36	29	38	29	38	36	34.3333333333333	4.72581562625261
APOPT1	80	47	52	47	80	52	59.6666666666667	17.7857620959388
APP	168	90	127	90	168	127	128.333333333333	39.0170902725118
APPBP2	38	28	24	24	38	28	30	7.21110255092798
APPL1	65	35	36	35	65	36	45.3333333333333	17.0391705588427
APPL2	26	12	14	12	26	14	17.3333333333333	7.57187779440036
APRT	117	53	89	53	117	89	86.3333333333333	32.0832251080426
APTX	49	38	37	37	49	38	41.3333333333333	6.65832811847939
AQP1	5	4	1	1	5	4	3.33333333333333	2.08166599946613
AQP10	0	0	0	0	0	0	0	0
AQP11	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AQP3	0	0	2	0	2	0	0.666666666666667	1.15470053837925
AQP4	0	0	0	0	0	0	0	0
AQP4-AS1	2	1	3	1	3	2	2	1
AQP6	4	0	0	0	4	0	1.33333333333333	2.3094010767585
AQP7	0	0	0	0	0	0	0	0
AQP7P1	0	0	0	0	0	0	0	0
AQP7P3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AQP8	0	0	0	0	0	0	0	0
AQP9	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AQPEP	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AQR	12	11	15	11	15	12	12.6666666666667	2.08166599946613
AR	1	1	3	1	3	1	1.66666666666667	1.15470053837925
ARAF	15	9	19	9	19	15	14.3333333333333	5.03322295684717
ARAP1	8	6	6	6	8	6	6.66666666666667	1.15470053837925
ARAP2	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ARAP3	3	1	2	1	3	2	2	1
ARC	0	0	0	0	0	0	0	0
ARCN1	128	75	90	75	128	90	97.6666666666667	27.3191019862171
AREG	0	0	0	0	0	0	0	0
AREL1	22	6	9	6	22	9	12.3333333333333	8.50490054811538
ARF1	175	117	128	117	175	128	140	30.8058436014987
ARF3	31	23	21	21	31	23	25	5.29150262212918
ARF4	1566	921	1154	921	1566	1154	1213.66666666667	326.613431036345
ARF5	44	34	36	34	44	36	38	5.29150262212918
ARF6	52	37	40	37	52	40	43	7.93725393319377
ARFGAP1	5	6	6	5	6	6	5.66666666666667	0.577350269189626
ARFGAP2	25	14	20	14	25	20	19.6666666666667	5.5075705472861
ARFGAP3	163	104	130	104	163	130	132.333333333333	29.5691280448601
ARFGEF1	22	18	21	18	22	21	20.3333333333333	2.08166599946613
ARFGEF2	24	15	11	11	24	15	16.6666666666667	6.65832811847939
ARFIP1	48	38	39	38	48	39	41.6666666666667	5.5075705472861
ARFIP2	19	7	12	7	19	12	12.6666666666667	6.02771377334171
ARFRP1	5	4	6	4	6	5	5	1
ARG1	0	0	0	0	0	0	0	0
ARG2	10	6	8	6	10	8	8	2
ARGFX	5	3	4	3	5	4	4	1
ARGFXP2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ARGLU1	74	71	59	59	74	71	68	7.93725393319377
ARHGAP1	100	51	61	51	100	61	70.6666666666667	25.8907963055085
ARHGAP10	10	12	11	10	12	11	11	1
ARHGAP11A	12	6	1	1	12	6	6.33333333333333	5.5075705472861
ARHGAP11B	0	0	0	0	0	0	0	0
ARHGAP12	23	17	23	17	23	23	21	3.46410161513775
ARHGAP15	0	0	0	0	0	0	0	0
ARHGAP17	8	11	5	5	11	8	8	3
ARHGAP18	36	27	38	27	38	36	33.6666666666667	5.85946527708232
ARHGAP19	5	4	2	2	5	4	3.66666666666667	1.52752523165195
ARHGAP19-SLIT1	0	0	0	0	0	0	0	0
ARHGAP20	0	0	0	0	0	0	0	0
ARHGAP21	53	25	34	25	53	34	37.3333333333333	14.2945210949277
ARHGAP22	9	3	3	3	9	3	5	3.46410161513775
ARHGAP23	12	7	13	7	13	12	10.6666666666667	3.21455025366432
ARHGAP24	31	32	15	15	32	31	26	9.53939201416946
ARHGAP25	0	0	2	0	2	0	0.666666666666667	1.15470053837925
ARHGAP26	12	12	16	12	16	12	13.3333333333333	2.3094010767585
ARHGAP26-AS1	0	0	0	0	0	0	0	0
ARHGAP27	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ARHGAP28	3	2	5	2	5	3	3.33333333333333	1.52752523165195
ARHGAP29	72	59	70	59	72	70	67	7
ARHGAP30	0	0	0	0	0	0	0	0
ARHGAP31	5	6	4	4	6	5	5	1
ARHGAP32	1	4	1	1	4	1	2	1.73205080756888
ARHGAP33	0	0	0	0	0	0	0	0
ARHGAP35	30	17	21	17	30	21	22.6666666666667	6.65832811847939
ARHGAP39	0	0	0	0	0	0	0	0
ARHGAP4	0	0	0	0	0	0	0	0
ARHGAP42	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ARHGAP44	0	0	0	0	0	0	0	0
ARHGAP5	70	59	72	59	72	70	67	7
ARHGAP5-AS1	4	2	0	0	4	2	2	2
ARHGAP6	3	1	1	1	3	1	1.66666666666667	1.15470053837925
ARHGAP8	0	0	0	0	0	0	0	0
ARHGAP9	0	0	0	0	0	0	0	0
ARHGDIA	15	10	12	10	15	12	12.3333333333333	2.51661147842358
ARHGDIB	27	19	31	19	31	27	25.6666666666667	6.11010092660779
ARHGDIG	0	0	0	0	0	0	0	0
ARHGEF1	1	2	0	0	2	1	1	1
ARHGEF10	17	7	8	7	17	8	10.6666666666667	5.5075705472861
ARHGEF10L	3	1	4	1	4	3	2.66666666666667	1.52752523165195
ARHGEF11	4	3	1	1	4	3	2.66666666666667	1.52752523165195
ARHGEF12	51	36	37	36	51	37	41.3333333333333	8.38649708360608
ARHGEF17	15	9	10	9	15	10	11.3333333333333	3.21455025366432
ARHGEF18	6	4	3	3	6	4	4.33333333333333	1.52752523165195
ARHGEF19	1	2	0	0	2	1	1	1
ARHGEF2	38	20	24	20	38	24	27.3333333333333	9.45163125250522
ARHGEF25	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ARHGEF26	3	5	2	2	5	3	3.33333333333333	1.52752523165195
ARHGEF26-AS1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ARHGEF28	9	6	10	6	10	9	8.33333333333333	2.08166599946613
ARHGEF3	17	14	18	14	18	17	16.3333333333333	2.08166599946613
ARHGEF33	2	1	0	0	2	1	1	1
ARHGEF35	0	0	0	0	0	0	0	0
ARHGEF37	9	6	7	6	9	7	7.33333333333333	1.52752523165195
ARHGEF38	0	0	0	0	0	0	0	0
ARHGEF39	6	3	5	3	6	5	4.66666666666667	1.52752523165195
ARHGEF4	0	0	0	0	0	0	0	0
ARHGEF40	13	6	11	6	13	11	10	3.60555127546399
ARHGEF5	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ARHGEF6	8	12	8	8	12	8	9.33333333333333	2.3094010767585
ARHGEF7	13	8	9	8	13	9	10	2.64575131106459
ARHGEF9	7	15	20	7	20	15	14	6.557438524302
ARID1A	11	7	8	7	11	8	8.66666666666667	2.08166599946613
ARID1B	30	16	24	16	30	24	23.3333333333333	7.02376916856849
ARID2	25	14	9	9	25	14	16	8.18535277187245
ARID3A	2	2	1	1	2	2	1.66666666666667	0.577350269189626
ARID3B	0	0	0	0	0	0	0	0
