Gene	ENT.A.6.10.1.D5	ENT.A.6.11.1.D6	ENT.A.6.12.1.D7	Min	Max	Median	Mean	Std
AKT1S1	8	4	2	2	8	4	4.66666666666667	3.05505046330389
AKT2	10	9	3	3	10	9	7.33333333333333	3.78593889720018
AKT3	34	34	10	10	34	34	26	13.856406460551
AKTIP	35	30	8	8	35	30	24.3333333333333	14.3643076176102
ALAD	24	21	14	14	24	21	19.6666666666667	5.13160143944688
ALAS1	50	41	8	8	50	41	33	22.113344387496
ALAS2	0	0	0	0	0	0	0	0
ALCAM	64	35	21	21	64	35	40	21.9317121994613
ALDH16A1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
ALDH18A1	61	52	18	18	61	52	43.6666666666667	22.6789182575654
ALDH1A1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
ALDH1A2	3	1	1	1	3	1	1.66666666666667	1.15470053837925
ALDH1A3	4	1	1	1	4	1	2	1.73205080756888
ALDH1B1	16	18	6	6	18	16	13.3333333333333	6.42910050732864
ALDH1L1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ALDH1L1-AS1	0	0	0	0	0	0	0	0
ALDH1L2	71	60	32	32	71	60	54.3333333333333	20.1080415091409
ALDH2	34	25	14	14	34	25	24.3333333333333	10.0166528008778
ALDH3A2	37	22	16	16	37	22	25	10.816653826392
ALDH3B1	12	8	1	1	12	8	7	5.56776436283002
ALDH4A1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALDH5A1	4	3	2	2	4	3	3	1
ALDH6A1	74	56	35	35	74	56	55	19.5192212959431
ALDH7A1	73	45	19	19	73	45	45.6666666666667	27.0061721340388
ALDH8A1	2	1	0	0	2	1	1	1
ALDH9A1	87	82	32	32	87	82	67	30.4138126514911
ALDOA	1679	1298	508	508	1679	1298	1161.66666666667	597.285805400843
ALDOC	17	14	8	8	17	14	13	4.58257569495584
ALG1	11	6	3	3	11	6	6.66666666666667	4.04145188432738
ALG10	2	4	0	0	4	2	2	2
ALG10B	7	4	0	0	7	4	3.66666666666667	3.51188458428425
ALG11	11	8	1	1	11	8	6.66666666666667	5.13160143944688
ALG12	2	2	2	2	2	2	2	0
ALG13	45	40	11	11	45	40	32	18.3575597506858
ALG14	57	54	25	25	57	54	45.3333333333333	17.6729548557487
ALG1L	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALG1L2	0	0	0	0	0	0	0	0
ALG1L9P	4	2	0	0	4	2	2	2
ALG2	14	18	7	7	18	14	13	5.56776436283002
ALG3	24	14	2	2	24	14	13.3333333333333	11.0151410945722
ALG5	134	81	40	40	134	81	85	47.1274866717927
ALG6	6	6	0	0	6	6	4	3.46410161513775
ALG8	57	48	19	19	57	48	41.3333333333333	19.8578280114753
ALG9	13	8	7	7	13	8	9.33333333333333	3.21455025366432
ALK	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ALKBH1	8	3	5	3	8	5	5.33333333333333	2.51661147842358
ALKBH2	24	13	3	3	24	13	13.3333333333333	10.5039675043925
ALKBH3	16	10	6	6	16	10	10.6666666666667	5.03322295684717
ALKBH3-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALKBH4	11	7	1	1	11	7	6.33333333333333	5.03322295684717
ALKBH5	57	62	28	28	62	57	49	18.3575597506858
ALKBH6	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALKBH7	32	21	14	14	32	21	22.3333333333333	9.07377172587747
ALKBH8	10	10	6	6	10	10	8.66666666666667	2.3094010767585
ALMS1	7	3	1	1	7	3	3.66666666666667	3.05505046330389
ALMS1P	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ALOX12	0	0	0	0	0	0	0	0
ALOX12B	0	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0	0
ALOX15	0	0	0	0	0	0	0	0
ALOX15B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ALOX5AP	18	11	10	10	18	11	13	4.35889894354067
ALOXE3	0	0	0	0	0	0	0	0
ALPK1	5	12	0	0	12	5	5.66666666666667	6.02771377334171
ALPK2	43	29	17	17	43	29	29.6666666666667	13.0128141972954
ALPK3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ALPL	0	0	0	0	0	0	0	0
ALPP	1	1	2	1	2	1	1.33333333333333	0.577350269189626
ALS2	12	20	6	6	20	12	12.6666666666667	7.02376916856849
ALS2CL	0	0	0	0	0	0	0	0
ALS2CR11	0	7	3	0	7	3	3.33333333333333	3.51188458428425
ALS2CR12	0	0	0	0	0	0	0	0
ALX1	0	0	0	0	0	0	0	0
ALX3	0	0	0	0	0	0	0	0
ALX4	0	0	0	0	0	0	0	0
ALYREF	1	1	0	0	1	1	0.666666666666667	0.577350269189626
AMACR	0	0	1	0	1	0	0.333333333333333	0.577350269189626
AMBP	0	0	0	0	0	0	0	0
AMBRA1	3	7	1	1	7	3	3.66666666666667	3.05505046330389
AMD1	26	33	14	14	33	26	24.3333333333333	9.60902353693305
AMDHD1	0	0	2	0	2	0	0.666666666666667	1.15470053837925
AMDHD2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AMELX	0	0	0	0	0	0	0	0
AMER1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AMER3	0	0	0	0	0	0	0	0
AMFR	34	43	20	20	43	34	32.3333333333333	11.5902257671425
AMH	0	0	0	0	0	0	0	0
AMICA1	0	0	0	0	0	0	0	0
AMIGO1	0	0	0	0	0	0	0	0
AMIGO2	56	30	14	14	56	30	33.3333333333333	21.1974841274462
AMIGO3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AMMECR1	9	11	2	2	11	9	7.33333333333333	4.72581562625261
AMMECR1L	10	9	4	4	10	9	7.66666666666667	3.21455025366432
AMN	0	0	0	0	0	0	0	0
AMN1	20	21	8	8	21	20	16.3333333333333	7.23417813807024
AMOT	0	1	0	0	1	0	0.333333333333333	0.577350269189626
AMOTL1	27	23	9	9	27	23	19.6666666666667	9.45163125250522
AMPD2	3	14	1	1	14	3	6	7
AMPD3	0	0	0	0	0	0	0	0
AMPH	0	0	0	0	0	0	0	0
AMT	0	0	0	0	0	0	0	0
AMTN	0	0	0	0	0	0	0	0
AMY2B	0	0	0	0	0	0	0	0
AMZ1	0	0	0	0	0	0	0	0
AMZ2	127	98	30	30	127	98	85	49.7895571380184
AMZ2P1	48	49	17	17	49	48	38	18.1934053986603
ANAPC1	12	5	2	2	12	5	6.33333333333333	5.13160143944688
ANAPC10	47	34	13	13	47	34	31.3333333333333	17.156145643277
ANAPC11	749	543	230	230	749	543	507.333333333333	261.331845233858
ANAPC13	206	178	55	55	206	178	146.333333333333	80.3264174063137
ANAPC15	22	16	3	3	22	16	13.6666666666667	9.71253485622231
ANAPC16	303	226	116	116	303	226	215	93.9840411984928
ANAPC1P1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANAPC2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANAPC4	14	8	3	3	14	8	8.33333333333333	5.5075705472861
ANAPC5	115	94	47	47	115	94	85.3333333333333	34.8185774168522
ANAPC7	14	17	6	6	17	14	12.3333333333333	5.68624070307733
ANG	63	58	16	16	63	58	45.6666666666667	25.8134331953991
ANGEL1	3	2	0	0	3	2	1.66666666666667	1.52752523165195
ANGEL2	17	19	4	4	19	17	13.3333333333333	8.14452781524708
ANGPT1	46	35	19	19	46	35	33.3333333333333	13.5769412362775
ANGPT2	4	2	1	1	4	2	2.33333333333333	1.52752523165195
ANGPT4	0	0	0	0	0	0	0	0
ANGPTL1	36	43	15	15	43	36	31.3333333333333	14.5716619962629
ANGPTL2	17	15	9	9	17	15	13.6666666666667	4.16333199893227
ANGPTL3	0	1	1	0	1	1	0.666666666666667	0.577350269189626
ANGPTL4	115	94	41	41	115	94	83.3333333333333	38.1357225358762
ANGPTL5	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANGPTL6	0	0	0	0	0	0	0	0
ANGPTL7	0	0	0	0	0	0	0	0
ANHX	0	0	0	0	0	0	0	0
ANK1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANK2	8	17	7	7	17	8	10.6666666666667	5.5075705472861
ANK3	46	35	18	18	46	35	33	14.1067359796659
ANKAR	1	4	0	0	4	1	1.66666666666667	2.08166599946613
ANKDD1A	2	4	0	0	4	2	2	2
ANKDD1B	0	0	0	0	0	0	0	0
ANKEF1	0	0	0	0	0	0	0	0
ANKFY1	29	12	10	10	29	12	17	10.4403065089106
ANKH	28	29	16	16	29	28	24.3333333333333	7.23417813807024
ANKHD1	8	10	5	5	10	8	7.66666666666667	2.51661147842358
ANKHD1-EIF4EBP3	0	0	0	0	0	0	0	0
ANKIB1	39	29	7	7	39	29	25	16.3707055437449
ANKK1	0	0	0	0	0	0	0	0
ANKLE1	3	3	3	3	3	3	3	0
ANKLE2	19	19	6	6	19	19	14.6666666666667	7.50555349946513
ANKMY1	0	0	0	0	0	0	0	0
ANKMY2	28	16	17	16	28	17	20.3333333333333	6.65832811847939
ANKRA2	30	19	10	10	30	19	19.6666666666667	10.0166528008778
ANKRD1	139	119	55	55	139	119	104.333333333333	43.8786204584116
ANKRD10	25	15	7	7	25	15	15.6666666666667	9.01849950564579
ANKRD11	389	312	112	112	389	312	271	142.979019439916
ANKRD12	135	99	36	36	135	99	90	50.1098792654702
ANKRD13A	20	23	12	12	23	20	18.3333333333333	5.68624070307733
ANKRD13B	2	2	0	0	2	2	1.33333333333333	1.15470053837925
ANKRD13C	14	14	8	8	14	14	12	3.46410161513775
ANKRD13D	1	0	3	0	3	1	1.33333333333333	1.52752523165195
ANKRD16	6	4	3	3	6	4	4.33333333333333	1.52752523165195
ANKRD17	35	30	19	19	35	30	28	8.18535277187245
ANKRD18A	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANKRD18B	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ANKRD18DP	0	0	0	0	0	0	0	0
ANKRD19P	2	0	1	0	2	1	1	1
ANKRD2	0	0	0	0	0	0	0	0
ANKRD20A12P	9	6	3	3	9	6	6	3
ANKRD20A19P	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD20A3	0	0	0	0	0	0	0	0
ANKRD20A5P	0	0	0	0	0	0	0	0
ANKRD20A8P	0	0	0	0	0	0	0	0
ANKRD20A9P	29	23	9	9	29	23	20.3333333333333	10.2632028788938
ANKRD22	0	0	0	0	0	0	0	0
ANKRD23	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ANKRD24	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD26	18	17	6	6	18	17	13.6666666666667	6.65832811847939
ANKRD27	8	3	2	2	8	3	4.33333333333333	3.21455025366432
ANKRD28	5	10	3	3	10	5	6	3.60555127546399
ANKRD29	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD30A	0	0	0	0	0	0	0	0
ANKRD30B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD30BP2	4	1	1	1	4	1	2	1.73205080756888
ANKRD31	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD32	7	8	3	3	8	7	6	2.64575131106459
ANKRD33B	3	4	1	1	4	3	2.66666666666667	1.52752523165195
ANKRD34A	0	0	0	0	0	0	0	0
ANKRD35	4	2	0	0	4	2	2	2
ANKRD36	34	20	16	16	34	20	23.3333333333333	9.45163125250522
ANKRD36B	31	18	7	7	31	18	18.6666666666667	12.0138808606267
ANKRD36BP1	6	11	3	3	11	6	6.66666666666667	4.04145188432738
ANKRD36BP2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD37	12	14	3	3	14	12	9.66666666666667	5.85946527708231
ANKRD39	13	10	4	4	13	10	9	4.58257569495584
ANKRD40	30	37	11	11	37	30	26	13.4536240470737
ANKRD42	4	6	2	2	6	4	4	2
ANKRD44	27	20	8	8	27	20	18.3333333333333	9.60902353693305
ANKRD45	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD46	12	15	4	4	15	12	10.3333333333333	5.68624070307733
ANKRD49	30	13	16	13	30	16	19.6666666666667	9.07377172587747
ANKRD50	21	18	8	8	21	18	15.6666666666667	6.80685928555405
ANKRD52	3	3	0	0	3	3	2	1.73205080756888
ANKRD53	0	0	0	0	0	0	0	0
ANKRD54	8	7	0	0	8	7	5	4.35889894354067
ANKRD55	6	2	2	2	6	2	3.33333333333333	2.3094010767585
ANKRD6	9	14	4	4	14	9	9	5
ANKRD61	0	0	0	0	0	0	0	0
ANKRD62	3	6	0	0	6	3	3	3
ANKRD62P1-PARP4P3	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ANKRD65	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ANKRD7	0	0	0	0	0	0	0	0
ANKRD9	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANKS1A	6	2	1	1	6	2	3	2.64575131106459
ANKS1B	0	0	0	0	0	0	0	0
ANKS3	4	2	1	1	4	2	2.33333333333333	1.52752523165195
ANKS4B	7	4	5	4	7	5	5.33333333333333	1.52752523165195
ANKS6	7	3	3	3	7	3	4.33333333333333	2.3094010767585
ANKZF1	2	6	2	2	6	2	3.33333333333333	2.3094010767585
ANLN	0	0	0	0	0	0	0	0
ANO1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ANO10	14	5	3	3	14	5	7.33333333333333	5.85946527708232
ANO2	0	0	0	0	0	0	0	0
ANO3	0	0	0	0	0	0	0	0
ANO4	0	0	0	0	0	0	0	0
ANO5	0	0	0	0	0	0	0	0
ANO6	29	28	15	15	29	28	24	7.81024967590665
ANO7	3	1	0	0	3	1	1.33333333333333	1.52752523165195
ANO8	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ANP32A	65	44	15	15	65	44	41.3333333333333	25.1064400768674
ANP32A-IT1	7	3	2	2	7	3	4	2.64575131106459
ANP32AP1	0	0	0	0	0	0	0	0
ANP32B	71	55	36	36	71	55	54	17.5214154679352
ANP32C	0	0	0	0	0	0	0	0
ANP32E	163	146	63	63	163	146	124	53.507008886687
ANPEP	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANTXR1	97	110	43	43	110	97	83.3333333333333	35.5293306063221
ANTXR2	87	74	24	24	87	74	61.6666666666667	33.2615894589139
ANXA1	2310	1759	695	695	2310	1759	1588	820.967112617795
ANXA10	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ANXA11	13	14	8	8	14	13	11.6666666666667	3.21455025366432
ANXA13	0	0	0	0	0	0	0	0
ANXA2	3475	2599	974	974	3475	2599	2349.33333333333	1269.05489768305
ANXA2P1	0	0	0	0	0	0	0	0
ANXA2P2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ANXA2R	3	9	5	3	9	5	5.66666666666667	3.05505046330389
ANXA3	15	15	5	5	15	15	11.6666666666667	5.77350269189626
ANXA4	156	132	58	58	156	132	115.333333333333	51.0816340119747
ANXA5	5019	3725	1535	1535	5019	3725	3426.33333333333	1761.09776370687
ANXA6	90	86	30	30	90	86	68.6666666666667	33.5459883344243
ANXA7	194	159	69	69	194	159	140.666666666667	64.485140407177
ANXA8L2	0	0	0	0	0	0	0	0
ANXA9	1	1	0	0	1	1	0.666666666666667	0.577350269189626
AOAH	0	0	0	0	0	0	0	0
AOC2	0	0	0	0	0	0	0	0
AOC3	0	0	0	0	0	0	0	0
AOC4P	0	0	2	0	2	0	0.666666666666667	1.15470053837925
AOX1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
AOX2P	0	0	0	0	0	0	0	0
AP1AR	18	19	4	4	19	18	13.6666666666667	8.38649708360608
AP1B1	1	3	1	1	3	1	1.66666666666667	1.15470053837925
AP1B1P1	0	0	0	0	0	0	0	0
AP1G1	52	41	18	18	52	41	37	17.3493515728975
AP1G2	6	3	2	2	6	3	3.66666666666667	2.08166599946613
AP1M1	10	5	4	4	10	5	6.33333333333333	3.21455025366432
AP1M2	0	0	0	0	0	0	0	0
AP1S1	1	1	2	1	2	1	1.33333333333333	0.577350269189626
AP1S2	11	15	4	4	15	11	10	5.56776436283002
AP1S3	13	7	4	4	13	7	8	4.58257569495584
AP2A1	0	0	0	0	0	0	0	0
AP2A2	11	12	4	4	12	11	9	4.35889894354067
AP2B1	47	45	14	14	47	45	35.3333333333333	18.5022521151706
AP2M1	95	107	55	55	107	95	85.6666666666667	27.2274371422162
AP2S1	132	128	58	58	132	128	106	41.6173040933696
AP3B1	73	66	24	24	73	66	54.3333333333333	26.5015722804013
AP3B2	0	0	0	0	0	0	0	0
AP3D1	31	29	7	7	31	29	22.3333333333333	13.3166562369588
AP3M1	56	34	14	14	56	34	34.6666666666667	21.007935008785
AP3M2	31	13	11	11	31	13	18.3333333333333	11.0151410945722
AP3S1	107	125	48	48	125	107	93.3333333333333	40.2781992315115
AP3S2	6	6	2	2	6	6	4.66666666666667	2.3094010767585
AP4B1	12	6	2	2	12	6	6.66666666666667	5.03322295684717
AP4B1-AS1	8	6	2	2	8	6	5.33333333333333	3.05505046330389
AP4E1	25	19	7	7	25	19	17	9.16515138991168
AP4M1	10	3	1	1	10	3	4.66666666666667	4.72581562625261
AP4S1	23	20	7	7	23	20	16.6666666666667	8.50490054811538
AP5B1	7	4	2	2	7	4	4.33333333333333	2.51661147842358
AP5M1	27	31	8	8	31	27	22	12.2882057274445
AP5S1	14	10	7	7	14	10	10.3333333333333	3.51188458428425
AP5Z1	5	2	1	1	5	2	2.66666666666667	2.08166599946613
APAF1	18	13	6	6	18	13	12.3333333333333	6.02771377334171
APBA1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
APBA2	0	0	0	0	0	0	0	0
APBA3	1	1	1	1	1	1	1	0
APBB1	4	5	5	4	5	5	4.66666666666667	0.577350269189626
APBB1IP	1	1	0	0	1	1	0.666666666666667	0.577350269189626
APBB2	39	34	11	11	39	34	28	14.9331845230681
APBB3	1	1	0	0	1	1	0.666666666666667	0.577350269189626
APC	51	31	17	17	51	31	33	17.0880074906351
APC2	3	0	0	0	3	0	1	1.73205080756888
APCDD1	0	0	0	0	0	0	0	0
APCDD1L	3	7	1	1	7	3	3.66666666666667	3.05505046330389
APCDD1L-AS1	7	2	1	1	7	2	3.33333333333333	3.21455025366432
APEH	14	10	4	4	14	10	9.33333333333333	5.03322295684717
APEX1	163	153	55	55	163	153	123.666666666667	59.6769078734257
APEX2	18	15	9	9	18	15	14	4.58257569495584
APH1A	26	24	5	5	26	24	18.3333333333333	11.5902257671425
APH1B	19	16	8	8	19	16	14.3333333333333	5.68624070307733
API5	80	68	21	21	80	68	56.3333333333333	31.1822599138249
APIP	43	35	18	18	43	35	32	12.7671453348037
APITD1	23	21	4	4	23	21	16	10.4403065089106
APITD1-CORT	2	2	0	0	2	2	1.33333333333333	1.15470053837925
APLF	3	1	1	1	3	1	1.66666666666667	1.15470053837925
APLN	6	3	2	2	6	3	3.66666666666667	2.08166599946613
APLP1	1	1	1	1	1	1	1	0
APLP2	205	160	96	96	205	160	153.666666666667	54.7752985690935
APMAP	28	24	12	12	28	24	21.3333333333333	8.32666399786453
APOA1	2	1	0	0	2	1	1	1
APOA1BP	19	18	6	6	19	18	14.3333333333333	7.23417813807024
APOB	0	0	0	0	0	0	0	0
APOBEC2	0	0	0	0	0	0	0	0
APOBEC3A	14	11	3	3	14	11	9.33333333333333	5.68624070307733
APOBEC3B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
APOBEC3C	51	50	18	18	51	50	39.6666666666667	18.7705443004015
APOBEC3D	10	5	3	3	10	5	6	3.60555127546399
APOBEC3F	6	1	2	1	6	2	3	2.64575131106459
APOBEC3G	6	3	1	1	6	3	3.33333333333333	2.51661147842358
APOBEC3H	0	1	0	0	1	0	0.333333333333333	0.577350269189626
APOBEC4	0	0	0	0	0	0	0	0
APOBR	0	0	0	0	0	0	0	0
APOC1	1	2	0	0	2	1	1	1
APOC1P1	8	3	2	2	8	3	4.33333333333333	3.21455025366432
APOC4	0	0	0	0	0	0	0	0
APOD	17	18	9	9	18	17	14.6666666666667	4.93288286231625
APOE	2	1	3	1	3	2	2	1
APOF	0	0	0	0	0	0	0	0
APOH	0	0	0	0	0	0	0	0
APOL1	46	39	24	24	46	39	36.3333333333333	11.2398102000582
APOL2	64	59	17	17	64	59	46.6666666666667	25.8134331953991
APOL3	9	4	1	1	9	4	4.66666666666667	4.04145188432738
APOL4	1	0	0	0	1	0	0.333333333333333	0.577350269189626
APOL6	33	33	10	10	33	33	25.3333333333333	13.2790561913614
APOLD1	5	3	1	1	5	3	3	2
APOM	8	7	0	0	8	7	5	4.35889894354067
APOO	24	25	6	6	25	24	18.3333333333333	10.6926766215636
APOOL	63	37	10	10	63	37	36.6666666666667	26.5015722804013
APOPT1	55	53	22	22	55	53	43.3333333333333	18.5022521151706
APP	148	136	62	62	148	136	115.333333333333	46.5761025992228
APPBP2	41	32	8	8	41	32	27	17.058722109232
APPL1	52	40	26	26	52	40	39.3333333333333	13.0128141972954
APPL2	21	12	7	7	21	12	13.3333333333333	7.09459888459759
APRT	104	62	29	29	104	62	65	37.589892258425
APTX	44	36	12	12	44	36	30.6666666666667	16.6533279957291
AQP1	4	4	2	2	4	4	3.33333333333333	1.15470053837925
AQP10	0	0	0	0	0	0	0	0
AQP11	0	0	1	0	1	0	0.333333333333333	0.577350269189626
AQP3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
AQP4	0	0	0	0	0	0	0	0
AQP4-AS1	3	0	0	0	3	0	1	1.73205080756888
AQP6	9	2	3	2	9	3	4.66666666666667	3.78593889720018
AQP7	0	0	0	0	0	0	0	0
AQP7P1	0	0	0	0	0	0	0	0
AQP7P3	0	0	0	0	0	0	0	0
AQP8	0	0	0	0	0	0	0	0
AQP9	0	0	0	0	0	0	0	0
AQPEP	0	0	0	0	0	0	0	0
AQR	18	9	3	3	18	9	10	7.54983443527075
AR	3	5	1	1	5	3	3	2
ARAF	15	15	8	8	15	15	12.6666666666667	4.04145188432738
ARAP1	4	4	0	0	4	4	2.66666666666667	2.3094010767585
ARAP2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ARAP3	1	2	0	0	2	1	1	1
ARC	0	0	0	0	0	0	0	0
ARCN1	100	87	57	57	100	87	81.3333333333333	22.0529665426975
AREG	0	0	0	0	0	0	0	0
AREL1	9	16	3	3	16	9	9.33333333333333	6.50640709864771
ARF1	147	103	44	44	147	103	98	51.6817182376902
ARF3	28	19	9	9	28	19	18.6666666666667	9.50438495292217
ARF4	1399	1087	410	410	1399	1087	965.333333333333	505.600962551826
ARF5	41	27	12	12	41	27	26.6666666666667	14.5028732785381
ARF6	58	46	12	12	58	46	38.6666666666667	23.8607068908977
ARFGAP1	8	7	2	2	8	7	5.66666666666667	3.21455025366432
ARFGAP2	31	23	5	5	31	23	19.6666666666667	13.3166562369588
ARFGAP3	151	115	43	43	151	115	103	54.9909083394701
ARFGEF1	18	12	11	11	18	12	13.6666666666667	3.78593889720018
ARFGEF2	24	23	8	8	24	23	18.3333333333333	8.9628864398325
ARFIP1	54	41	19	19	54	41	38	17.6918060129541
ARFIP2	18	12	4	4	18	12	11.3333333333333	7.02376916856849
ARFRP1	5	5	1	1	5	5	3.66666666666667	2.3094010767585
ARG1	0	0	0	0	0	0	0	0
ARG2	8	7	3	3	8	7	6	2.64575131106459
ARGFX	4	5	1	1	5	4	3.33333333333333	2.08166599946613
ARGFXP2	0	0	0	0	0	0	0	0
ARGLU1	81	64	20	20	81	64	55	31.4801524773944
ARHGAP1	61	67	23	23	67	61	50.3333333333333	23.8607068908977
ARHGAP10	17	7	4	4	17	7	9.33333333333333	6.80685928555405
ARHGAP11A	9	9	0	0	9	9	6	5.19615242270663
ARHGAP11B	0	0	0	0	0	0	0	0
ARHGAP12	29	17	9	9	29	17	18.3333333333333	10.0664459136943
ARHGAP15	0	0	0	0	0	0	0	0
ARHGAP17	7	9	2	2	9	7	6	3.60555127546399
ARHGAP18	61	40	17	17	61	40	39.3333333333333	22.0075744536588
ARHGAP19	5	1	0	0	5	1	2	2.64575131106459
ARHGAP19-SLIT1	0	0	0	0	0	0	0	0
ARHGAP20	2	5	0	0	5	2	2.33333333333333	2.51661147842358
ARHGAP21	44	46	9	9	46	44	33	20.8086520466848
ARHGAP22	5	6	3	3	6	5	4.66666666666667	1.52752523165195
ARHGAP23	15	9	4	4	15	9	9.33333333333333	5.5075705472861
ARHGAP24	20	17	13	13	20	17	16.6666666666667	3.51188458428425
ARHGAP25	0	0	0	0	0	0	0	0
ARHGAP26	15	17	9	9	17	15	13.6666666666667	4.16333199893227
ARHGAP26-AS1	0	0	0	0	0	0	0	0
ARHGAP27	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ARHGAP28	2	3	1	1	3	2	2	1
ARHGAP29	83	76	32	32	83	76	63.6666666666667	27.6465790529919
ARHGAP30	0	0	0	0	0	0	0	0
ARHGAP31	5	5	0	0	5	5	3.33333333333333	2.88675134594813
ARHGAP32	7	3	2	2	7	3	4	2.64575131106459
ARHGAP33	0	0	0	0	0	0	0	0
ARHGAP35	19	25	5	5	25	19	16.3333333333333	10.2632028788938
ARHGAP39	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ARHGAP4	0	0	0	0	0	0	0	0
ARHGAP42	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ARHGAP44	0	0	0	0	0	0	0	0
ARHGAP5	93	62	30	30	93	62	61.6666666666667	31.5013227235514
ARHGAP5-AS1	3	3	1	1	3	3	2.33333333333333	1.15470053837925
ARHGAP6	2	3	0	0	3	2	1.66666666666667	1.52752523165195
ARHGAP8	0	0	0	0	0	0	0	0
ARHGAP9	2	1	0	0	2	1	1	1
ARHGDIA	22	11	5	5	22	11	12.6666666666667	8.62167810425171
ARHGDIB	45	33	7	7	45	33	28.3333333333333	19.4250697124446
ARHGDIG	0	0	0	0	0	0	0	0
ARHGEF1	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ARHGEF10	15	9	2	2	15	9	8.66666666666667	6.50640709864771
ARHGEF10L	3	3	1	1	3	3	2.33333333333333	1.15470053837925
ARHGEF11	1	2	3	1	3	2	2	1
ARHGEF12	48	38	27	27	48	38	37.6666666666667	10.5039675043925
ARHGEF17	10	12	5	5	12	10	9	3.60555127546399
ARHGEF18	4	0	2	0	4	2	2	2
ARHGEF19	0	0	0	0	0	0	0	0
ARHGEF2	29	37	16	16	37	29	27.3333333333333	10.5987420637231
ARHGEF25	0	0	0	0	0	0	0	0
ARHGEF26	3	2	1	1	3	2	2	1
ARHGEF26-AS1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ARHGEF28	11	6	5	5	11	6	7.33333333333333	3.21455025366432
ARHGEF3	17	13	5	5	17	13	11.6666666666667	6.11010092660779
ARHGEF33	0	0	0	0	0	0	0	0
ARHGEF35	1	2	1	1	2	1	1.33333333333333	0.577350269189626
ARHGEF37	7	4	1	1	7	4	4	3
ARHGEF38	0	0	0	0	0	0	0	0
ARHGEF39	4	5	1	1	5	4	3.33333333333333	2.08166599946613
ARHGEF4	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ARHGEF40	9	6	3	3	9	6	6	3
ARHGEF5	2	1	0	0	2	1	1	1
ARHGEF6	18	11	2	2	18	11	10.3333333333333	8.02080627701064
ARHGEF7	7	7	4	4	7	7	6	1.73205080756888
ARHGEF9	17	10	4	4	17	10	10.3333333333333	6.50640709864771
ARID1A	13	11	3	3	13	11	9	5.29150262212918
ARID1B	36	33	12	12	36	33	27	13.076696830622
ARID2	19	21	10	10	21	19	16.6666666666667	5.85946527708231
ARID3A	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ARID3B	0	0	0	0	0	0	0	0
ARID4A	37	39	10	10	39	37	28.6666666666667	16.1967074843418
ARID4B	99	48	26	26	99	48	57.6666666666667	37.4477413649119
